timestamp,staking_provider,event,amount
2022-03-02 09:30:40.000 UTC,0xde74e294b753558d9f25337d436783cbb4cbd2e6,staked,57036743630313037500000
2022-03-02 09:36:51.000 UTC,0x96cc0843e6ffa83f59c0305de2e04e634482d662,staked,76787391362950411357305
2022-03-02 09:37:58.000 UTC,0x9211d1b816829addf13c3f74a476e20daa719d38,staked,96572538177377891700435
2022-03-02 09:46:59.000 UTC,0x0de31efd3e9ff4eb7111f4ebc45af563917bd7cb,staked,45455843500732113489495
2022-03-02 10:58:49.000 UTC,0xd8be3992e2c131cdaf9fbf2e20b36e6a846cd672,staked,114073487260626075000000
2022-03-02 14:12:29.000 UTC,0xc89d430d53c9eaf91d69472e446ecbd68ebd0368,staked,88693303153949324859210
2022-03-03 07:39:42.000 UTC,0x855a75f56706d7be02e2d20b74a0725abbdc453e,staked,226312092700937500101390
2022-03-03 07:52:38.000 UTC,0xa51a9d6eee7552ab3d0a5554d90256a7cc6dd816,unstaked,75284417761169279086515
2022-03-03 08:36:33.000 UTC,0x01af8665f28ff2c162936772ad2e500f94a7e583,unstaked,43879716201191988297180
2022-03-03 08:57:54.000 UTC,0x86c4a28ed9d3548480ab742b6edc04419972965c,unstaked,148805696147783362593360
2022-03-03 09:19:15.000 UTC,0x8c7d7b46596b1c6f5d4723a2970957e1b183acb2,unstaked,83263128124731605025885
2022-03-03 09:22:53.000 UTC,0x8d176a6daf3fc5a46c2eea994e4d5ea7758ed284,staked,139057529997714095550510
2022-03-03 09:39:53.000 UTC,0x9211d1b816829addf13c3f74a476e20daa719d38,unstaked,96572538177377891700435
2022-03-03 10:07:23.000 UTC,0x0de31efd3e9ff4eb7111f4ebc45af563917bd7cb,unstaked,45455843500732113489495
2022-03-03 14:55:01.000 UTC,0x06eb8d86cbc1693079d2ff0fa9cb55a26cd07f15,staked,132843497855845559368000
2022-03-03 14:56:17.000 UTC,0x96cc0843e6ffa83f59c0305de2e04e634482d662,unstaked,76787391362950411357305
2022-03-03 21:29:28.000 UTC,0xfc1bc3ecbf9b3a24adc65aa9acd44626c0167d56,staked,67066205222239528961565
2022-03-04 02:04:20.000 UTC,0xde74e294b753558d9f25337d436783cbb4cbd2e6,unstaked,57036743630313037500000
2022-03-04 09:33:17.000 UTC,0x62102a9ae61c6fe29bc2b4362e73529a6eaedfcf,staked,49986232936377960129180
2022-03-04 13:34:27.000 UTC,0xc89d430d53c9eaf91d69472e446ecbd68ebd0368,unstaked,88693303153949324859210
2022-03-07 06:26:49.000 UTC,0x62102a9ae61c6fe29bc2b4362e73529a6eaedfcf,unstaked,49986232936377960129180
2022-03-07 10:15:47.000 UTC,0x89c8121115955831056958861c6800f0298b820a,unstaked,82417370993968857502110
2022-03-08 13:24:34.000 UTC,0x15bfcdd8066f92916a67d1f293120d858c4b4582,staked,152676458581406413905224
2022-03-08 14:03:09.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,staked,725295084958547318713680
2022-03-15 07:30:09.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,unstaked,725295084958547318713680
2022-03-15 19:41:18.000 UTC,0x33769235a2980730ae7e17fc6eaf4740530cde1b,staked,112031844121254984752000
2022-03-16 11:43:48.000 UTC,0xe4a3492c8b085ab5edb6fdae329f172056f6b04e,toppedUp,773094940077885879915400
2022-03-16 12:37:42.000 UTC,0xacaf9ed03045be08e7b1cb4ffea8a7f87ae73e25,staked,1442429665525748791453380
2022-03-16 18:20:15.000 UTC,0xec29316f354dbf9831f9b37dbd0f4ac6e8a5c822,staked,129265400038316610614893
2022-03-20 00:27:15.000 UTC,0x047ad25d36c207e2c7ddedae5b481acf46841201,staked,2410761159937903018499032
2022-03-20 08:31:41.000 UTC,0x1f086acda8f78a1d21130b207aa7d0fc89cb1d20,staked,76881381397968180921615
2022-03-20 11:44:32.000 UTC,0x1147ccfb4aefc6e587a23b78724ef20ec6e474d4,staked,483102051756756616000000
2022-03-21 20:17:44.000 UTC,0x7ec8f39d3be2ad46c94e798e92ebd826b0971c4c,staked,52443457333034174803305
2022-03-23 21:28:47.000 UTC,0xfd771e3e34a93e19caad4c11c3be16c70d5ec2fd,staked,8287839961198875148476405
2022-03-23 21:42:23.000 UTC,0xd6edf0bc0c19f87ecef67632bfcd212ce8324ab9,staked,6655083424376599299769500
2022-03-26 06:44:24.000 UTC,0xc3f997c7f413c8ffb7cb574c6cf2ee7fa0834154,staked,163339065359470000000000
2022-03-27 06:08:30.000 UTC,0x047ad25d36c207e2c7ddedae5b481acf46841201,unstaked,2410761159937903018499032
2022-03-27 07:24:39.000 UTC,0xc3f997c7f413c8ffb7cb574c6cf2ee7fa0834154,unstaked,163339065359470000000000
2022-03-28 05:31:35.000 UTC,0xd38c197b862dacd0ab6b1e18c9fc8cdf8a8731e1,staked,1339292816751404480000000
2022-03-29 06:36:39.000 UTC,0xecdcb3731f722b250735eaa17587baa3ab97d877,staked,50000000000000000000000
2022-03-29 21:05:07.000 UTC,0x02a527084f5e73af7781846762c8753acd096461,staked,95508764616280332681276
2022-03-30 05:16:02.000 UTC,0xcbb734bba70c6462a9f22c2b481346ebef3cfad3,staked,1195797157813754000000000
2022-03-30 19:23:15.000 UTC,0x5cf7f0f3969ea792cd5ca5a3c2ab9fd8bfdff356,staked,51460498296320000000000
2022-03-31 22:39:34.000 UTC,0x5cf1703a1c99a4b42eb056535840e93118177232,staked,195000000000000000000000000
2022-03-31 23:07:21.000 UTC,0x93ec08943257dc1abefb46875c7aaf92aee0ecc6,staked,193137179203676369929413510
2022-04-01 23:35:29.000 UTC,0x700277deaf138c6af9b3177f83918b6a3544f27f,staked,439828937148737286855705
2022-04-02 02:28:15.000 UTC,0x700277deaf138c6af9b3177f83918b6a3544f27f,toppedUp,987325388488544829878192
2022-04-02 03:41:24.000 UTC,0xf5dbd1e1068c820b3d3bf5c7adcccdef31148fec,staked,319178353944035212178370
2022-04-02 05:32:09.000 UTC,0x36efdc29c776c35b55d08e657bf3048edf65b1dd,staked,341778347895975044920296
2022-04-02 11:51:57.000 UTC,0xbb863b43823a4b01a5526c00a3de57cc530643c7,staked,2390815935597812838273349
2022-04-02 13:05:19.000 UTC,0x8d06f731e86082b1922afa9002f164e1622bb011,staked,291096987719398112987977
2022-04-02 15:48:03.000 UTC,0x05015cc23df7a1b8d459517088e00baec5fbc373,staked,1189530579222464432677815
2022-04-02 16:34:41.000 UTC,0x2215a197a32834ef93c4d1029551bb8d3b924dcc,staked,41542256257113171062419
2022-04-02 17:23:33.000 UTC,0x0c635dc500222af8a12072922c6ac5a4fc536fac,staked,94615286681316382426796
2022-04-02 19:49:05.000 UTC,0xc37ef96ed3b88cc9e2c55ef2e80cc93ec8041c05,staked,4888864433959768543238685
2022-04-02 22:14:59.000 UTC,0xc2322e80a0d9320e0fdf0ea4698e71f75d504b94,staked,48742126653511344091497
2022-04-02 22:45:55.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,toppedUp,752359834621754145193680
2022-04-03 02:01:55.000 UTC,0xc120ab7977bdda3b57f191dbf41a1af7da794baa,unstaked,1000000000000000000000000
2022-04-03 04:27:00.000 UTC,0x6317647bf38bcb14912bf88000430fda30632c09,staked,42000000000000000000000
2022-04-03 05:57:43.000 UTC,0x50740becee506cdc0567fd4b3ea04249fb8c8676,staked,379199002520929268101515
2022-04-03 09:48:08.000 UTC,0xf4d4f82b3618cd488797af25615a8a87e98dcdd5,unstaked,42214244735582572417821
2022-04-03 11:12:35.000 UTC,0x4d3c343d4bd676e4098336ef75f1d717149623a1,staked,4888863739741117500000000
2022-04-03 14:45:13.000 UTC,0x9709173ed6f194a953a77204359dbfd0e88a54d0,staked,562098878690045940404542
2022-04-03 21:32:06.000 UTC,0xc4f03e31bf9677b4c76315931a2cbcf40c6db1be,staked,150000000000000000000000000
2022-04-04 01:23:36.000 UTC,0x4f9977b22f8524a1ef014d1877755a9f6c4adb6a,staked,217218571000000000000000
2022-04-04 01:37:39.000 UTC,0x4ab990396f1c9bbda39e29366bb4879b414c1e79,staked,50000000000000000000000
2022-04-04 04:00:10.000 UTC,0x4e09614836c96324689103998b4283461c203f40,staked,71996125639666992366330
2022-04-04 05:42:16.000 UTC,0xc37ef96ed3b88cc9e2c55ef2e80cc93ec8041c05,unstaked,4888864433959768543238685
2022-04-04 05:43:53.000 UTC,0x04670e07912b3764cc1ccf1c22ad0f35b95e9ba0,staked,4888864433959768543238685
2022-04-04 05:50:08.000 UTC,0xc24cacfae6e5d0177e294a89486afddf2144f20f,staked,2633553452726282248475152
2022-04-04 06:10:48.000 UTC,0x969de568df4cec02e682acf75d7ed9f048de3aba,staked,599999000000000000000000
2022-04-04 06:44:48.000 UTC,0x4553daa29662971ff6f1ca59390287e8bc25825f,staked,150804371166208144448000
2022-04-04 07:04:15.000 UTC,0x25d9bbb4eccbf3a5e6d6bbce9813302e508f321d,staked,5801739865676766277323330
2022-04-04 07:11:41.000 UTC,0x9919c9f5cbbaa42cb3bea153e14e16f85fea5b5d,staked,4888863739741117500000000
2022-04-04 14:33:14.000 UTC,0x56c968857ef4919c67d151b56e7073065994c97a,staked,5832813046868066736613500
2022-04-05 01:33:01.000 UTC,0xc23f4f463c779dd27c08939dc495b8b35c952c89,staked,195021084046474909006861350
2022-04-05 07:08:28.000 UTC,0x009c98f5266efe7c809f767e01087ede7273fc20,staked,72796103450370804065835
2022-04-05 10:19:49.000 UTC,0xb78e50576a03e0b2c776d35babac9395fd9e3524,staked,8432608000000000000000000
2022-04-05 10:27:28.000 UTC,0xca1064bbc007ea6943a13bea049590646893f4d2,staked,47883066430904588671200
2022-04-05 11:04:22.000 UTC,0x5cf7f0f3969ea792cd5ca5a3c2ab9fd8bfdff356,unstaked,51460498296320000000000
2022-04-05 15:24:17.000 UTC,0x01474098607ed064f72832e1491b2261967166da,staked,71747829468825240000000
2022-04-06 19:06:41.000 UTC,0xcd087a44ed8ee2ace79f497c803005ff79a64a94,staked,7380092748731073763843815
2022-04-08 02:13:32.000 UTC,0x4cff511301c6859b074cf89d17ec23b8537a5576,staked,47401399335737208560000
2022-04-08 11:09:41.000 UTC,0xe6166176ca5bdd8c40c02312c26f5a8b4ac4c08f,staked,1864665508810753142822360
2022-04-09 21:15:45.000 UTC,0x9af604dea9cc90da70ca242b8b2f577bff23c2c8,staked,136666667925210000000000
2022-04-10 02:52:38.000 UTC,0x986dca567442c1ff8b47eb10b3281765006016f9,toppedUp,1010724468671360000000000
2022-04-10 03:27:34.000 UTC,0x986dca567442c1ff8b47eb10b3281765006016f9,unstaked,2010724468671360000000000
2022-04-10 04:13:38.000 UTC,0xb70aa6a5e459bec8f56a36727b97b1d4277437f7,staked,1508275696310697312756000
2022-04-10 04:16:43.000 UTC,0x817adcb8ac1185e60f8c455edca822494a94c7eb,staked,2010724468671360000000000
2022-04-11 00:48:09.000 UTC,0x9b50ef882cd1c08c0ae07ec68f69013e94caa782,staked,407469316481626052004799
2022-04-11 01:20:54.000 UTC,0x1c72f1eac2cef0517ec587d8eca523c61345648a,staked,228666800884213836702285
2022-04-11 09:50:17.000 UTC,0x99997edfda5580d32f470cb9db82898169eeedaa,staked,168345743587450000000000
2022-04-12 07:58:25.000 UTC,0xa6a2ae15f74f1e3f574f419a8853f0c9b095bc48,staked,16975906315713162797550480
2022-04-12 10:10:12.000 UTC,0x8c4d058ec1ed52fd75fbbf04c6c625289b47733b,staked,40001000000000000000000
2022-04-12 13:51:08.000 UTC,0x95c60546bb86e2e14d51338df5eef5482b9796b5,staked,44136905379199756802632
2022-04-12 16:50:42.000 UTC,0xbcbc193886a523400f26fe5f0926c4e3ce820e65,staked,100000000000000000000000
2022-04-12 20:43:25.000 UTC,0x1ff6daf48807564a5799214d98e6df5f54ccf621,staked,2511215286917879186921640
2022-04-13 00:04:04.000 UTC,0xd0908b1e0f6e64e3097c663bf95e2e9c040dd40d,toppedUp,880688806132270428929196
2022-04-13 16:02:08.000 UTC,0x0c635dc500222af8a12072922c6ac5a4fc536fac,toppedUp,358542829668689564978625
2022-04-13 19:34:32.000 UTC,0xc82bed104c3d5785fecebf906e5b1747a1bce681,staked,71688361889522809537470
2022-04-13 22:24:31.000 UTC,0x0af34a34d47acd961d3b05daef25ac4a09e96693,staked,44552383908114152124904
2022-04-14 07:18:43.000 UTC,0x8c4d058ec1ed52fd75fbbf04c6c625289b47733b,toppedUp,200000000000000000000
2022-04-14 12:01:45.000 UTC,0x95c60546bb86e2e14d51338df5eef5482b9796b5,unstaked,44136905379199756802632
2022-04-14 17:26:53.000 UTC,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,staked,50000000000000000000000
2022-04-14 17:36:05.000 UTC,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,279594477479180918408562
2022-04-14 18:11:04.000 UTC,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,310224221695032823715200
2022-04-15 01:40:30.000 UTC,0x0af34a34d47acd961d3b05daef25ac4a09e96693,unstaked,44552383908114152124904
2022-04-15 23:44:37.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,staked,543508150000000000000000
2022-04-16 00:19:11.000 UTC,0xd517479acaef258baa3ba6a351e9c714a79d597e,unstaked,105109240000000000000000
2022-04-16 08:54:00.000 UTC,0xb55da62edb32d914ef5e08b622af5567b8620e43,staked,54674314301570403094200
2022-04-16 13:24:44.000 UTC,0x94a596968535e0b85e3fce1509a9add61c3131bc,staked,549854122567850893651950
2022-04-16 14:19:43.000 UTC,0xd112f6935a9845d07599d2c68120ef0bc5205a59,staked,278182438315489303182405
2022-04-16 19:02:20.000 UTC,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,unstaked,590000000000000000000000
2022-04-17 21:05:14.000 UTC,0xd0908b1e0f6e64e3097c663bf95e2e9c040dd40d,toppedUp,321459726434592381615102
2022-04-18 06:27:31.000 UTC,0xf2962794ebe69fc88f8db441c1cd13b9f90b1fe7,staked,12070885810314765022569322
2022-04-18 13:27:21.000 UTC,0xbcbc193886a523400f26fe5f0926c4e3ce820e65,unstaked,100000000000000000000000
2022-04-19 04:04:05.000 UTC,0x1d2dfce7f23669dcafaa376314fa0ae938c8641c,staked,40010000000000000000000
2022-04-19 07:49:33.000 UTC,0xc8a6bfe0834fb99340a0df253d79b7cae25053b8,staked,40001000000000000000000
2022-04-19 13:44:53.000 UTC,0x6f653c3ab0a9ef866e4ba99ce40340129ce2cc4c,staked,40001000000000000000000
2022-04-19 15:16:19.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,staked,41072783300000271579104
2022-04-20 10:12:12.000 UTC,0x04670e07912b3764cc1ccf1c22ad0f35b95e9ba0,toppedUp,8000563000000000000000000
2022-04-20 10:39:52.000 UTC,0x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,staked,1302812422555441708003275
2022-04-20 11:59:54.000 UTC,0xc8a6bfe0834fb99340a0df253d79b7cae25053b8,unstaked,40001000000000000000000
2022-04-21 09:37:14.000 UTC,0xb70aa6a5e459bec8f56a36727b97b1d4277437f7,toppedUp,453221950696169656549600
2022-04-22 17:47:23.000 UTC,0x8c4d058ec1ed52fd75fbbf04c6c625289b47733b,unstaked,100000000000000000000
2022-04-22 22:09:22.000 UTC,0xab5d2f988071b4015fad8d410b7eb91e8e9635e5,staked,67077770474500000000000
2022-04-24 18:15:40.000 UTC,0x2baf3650263348f3304c18900a674bb0bf830801,staked,478318863125501600000000
2022-04-24 21:29:10.000 UTC,0xb0151d256ee16d847f080691c3529f316b2d54b3,staked,96752051603577901364212
2022-04-25 03:45:29.000 UTC,0xd112f6935a9845d07599d2c68120ef0bc5205a59,unstaked,278182438315489303182405
2022-04-25 03:47:24.000 UTC,0xce4407df6ae8a92eb69412bd6a8ec49a9b9b40dd,staked,278182438315489303182405
2022-04-25 06:10:59.000 UTC,0x1d2dfce7f23669dcafaa376314fa0ae938c8641c,toppedUp,340186000609998132469224
2022-04-26 01:07:06.000 UTC,0x047ad25d36c207e2c7ddedae5b481acf46841201,toppedUp,2410761159937903018499032
2022-04-26 08:25:44.000 UTC,0xe01be841b1e192390949e9ea1779b1897e105802,toppedUp,2154638728660230686111968
2022-04-26 08:32:58.000 UTC,0x8724fefdb3fbb429efaacc1ae5016f45ed345fe5,staked,1199351535719262339879568
2022-04-26 15:31:58.000 UTC,0xa5f6822ef1a7df72628259f9d1dc17eb2bcb2385,staked,1147965271501203840000000
2022-04-26 17:12:09.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,staked,467746037390270525046615
2022-04-26 20:44:59.000 UTC,0x9709173ed6f194a953a77204359dbfd0e88a54d0,toppedUp,545819527389883215304858
2022-04-26 21:00:19.000 UTC,0xf66201810dc33d20707e31d981ca088128f04616,staked,159356301084669825124624
2022-04-27 12:40:50.000 UTC,0x9f615eb8a55d8c23b2b5d38b16bd1c1b0fbc331a,staked,12907375389225516181536645
2022-04-27 12:58:34.000 UTC,0x9f615eb8a55d8c23b2b5d38b16bd1c1b0fbc331a,toppedUp,73351749356237214788971007
2022-04-27 13:44:43.000 UTC,0xb04fcdf9327f65ab0107ea95b78bb200c07fa752,staked,79334988345085024019060775
2022-04-27 14:29:30.000 UTC,0x2aa70d73b8a3f55ad483261cf8378205bdc94a61,staked,1945718733113655161591475
