timestamp,staking_provider,event,amount
1660217591,0x83237ba2b7d0bf23090196fccbfb2be1ef21580d,unstaked,304894759569425671984065
1660219031,0x8d0b183b68cc93b9f9e1490c85b4a4965ef5cd3b,unstaked,2181047578838286739628775
1660375093,0xc120ab7977bdda3b57f191dbf41a1af7da794baa,unstaked,90000000000000000000000
1660433266,0xe6b636575de648cea5e217ad26e32c01534e7ae4,toppedUp,59440361697780000000000
1660471075,0x13f75113842bd3c3c79735f1a908fa1ad835f813,unstaked,415616099629623454947840
1660476103,0x80e8d031a3bbd4eb04cd19fd02cf4038344a42c5,toppedUp,30190753707245843231098
1660539891,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,unstaked,150000000000000000000000
1660603682,0x4553daa29662971ff6f1ca59390287e8bc25825f,toppedUp,60791022315976893878542
1660619325,0x956a3999f4b9f9e4e46b96418121d4871082552a,toppedUp,15000000000000000000000
1660672520,0x722f1c0540c7b3f6ab3608a79b57fa97a73fa05b,staked,40000000000000000000000
1660675003,0x4553daa29662971ff6f1ca59390287e8bc25825f,toppedUp,39389471196431542921346
1660698605,0x546568f389582c0f9b8fbe86fe6ad00c145a891b,toppedUp,190000000000000000000000
1660776662,0x2c27c5c155da013a19b350724ae6c2959cf3794e,unstaked,70656329739116001623880
1660813872,0xba03e5e2fd41092c36354435fefae25a322aa838,toppedUp,35866811322145235500664
1660840327,0xfef6503a2cf17db14fae5d5874a50522677cfcec,toppedUp,122254806784545077940488
1661265655,0xbe9f25ca8f7db753387751a2625893aa871a129c,toppedUp,550066692594326840000000
1661334308,0x913fc1644376da7e125cbb87a010e7dd3b34d67c,toppedUp,10285177274013698630137
1661372851,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,60842159389563803520000
1661392813,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,48788524038801163200000
1661681691,0x04670e07912b3764cc1ccf1c22ad0f35b95e9ba0,toppedUp,3500676927739715822624000
1661697237,0x8ea9ab079eaca83f3ab9e1aa0d62a60a3fa8e163,staked,128525092208140000000000
1661716263,0x9b50ef882cd1c08c0ae07ec68f69013e94caa782,toppedUp,155000000000000000000000
1661749400,0x8f93e3d4074548c792e28cd0cbba7aa6e534d001,staked,101290000000000000000000
1661839244,0x8f93e3d4074548c792e28cd0cbba7aa6e534d001,unstaked,101290000000000000000000
1661910201,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,20194622401158677552000
1661975602,0x65694581f19089c2cbd285f98c65b93ba3ac4105,staked,40000000000000000000000
1661976400,0x65694581f19089c2cbd285f98c65b93ba3ac4105,toppedUp,83610000000000000000000000
1662028104,0x0154c52ec5b6a3010758dde78079589e67526767,toppedUp,3026507972779446039344
1662028800,0xb011b6794f271b1d8d2328edf332535343cb4d44,toppedUp,108000000000000000000000
1662035363,0xd517479acaef258baa3ba6a351e9c714a79d597e,toppedUp,111164970276116308800720
1662035970,0x8d06f731e86082b1922afa9002f164e1622bb011,toppedUp,7715799142842123889248
1662044879,0xfef6503a2cf17db14fae5d5874a50522677cfcec,toppedUp,108040000000000000000000
1662049743,0xf2962794ebe69fc88f8db441c1cd13b9f90b1fe7,toppedUp,521371562218118596531017
1662052516,0x546568f389582c0f9b8fbe86fe6ad00c145a891b,toppedUp,13396640099501723970734
1662053382,0xf9283ac13aec8a2b60a56a82f1f5e4da1742ccf8,toppedUp,248942908546819700474634
1662054078,0xb70aa6a5e459bec8f56a36727b97b1d4277437f7,toppedUp,40521755068527862183133
1662064798,0x1c72f1eac2cef0517ec587d8eca523c61345648a,toppedUp,4722947274183560590998
1662070293,0xca5ac1b59796be580820e9c66d395977d4f7c3c0,toppedUp,25697700000000000000000
1662076154,0xfffe75557e73eaf670174d7b5fe348e31071b5c6,toppedUp,4340056459144669705061
1662099282,0xc24cacfae6e5d0177e294a89486afddf2144f20f,toppedUp,54325157588922248670711
1662110699,0x6f653c3ab0a9ef866e4ba99ce40340129ce2cc4c,toppedUp,194500000000000000000000
1662118963,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,toppedUp,9131832712822533045407
1662121683,0x0245c450b89029e519ed81b3c45a0f8bb2a69a35,toppedUp,959054300773819434146
1662125324,0x1d2dfce7f23669dcafaa376314fa0ae938c8641c,toppedUp,7852583925879631299576
1662127038,0x4cff511301c6859b074cf89d17ec23b8537a5576,toppedUp,13223007876142766622381
1662133264,0x0c19a07242755b3f107cfb4c74d236a18548541f,toppedUp,94240613909759186553837
1662149236,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,303323403054106962515213
1662190553,0xd7c6dcfc25ff4e0c76d7753db848e38f90e056e4,toppedUp,11040023578062129587211
1662190889,0x4ba8205d83e32051dd01a9f357df539b62d8f2c9,toppedUp,831504040620784587562
1662201450,0xb55da62edb32d914ef5e08b622af5567b8620e43,toppedUp,32482035311705168251670
1662221538,0x546568f389582c0f9b8fbe86fe6ad00c145a891b,toppedUp,76000000000000000000000
1662253477,0xe6b636575de648cea5e217ad26e32c01534e7ae4,toppedUp,110912594359583008553385
1662318730,0xb0151d256ee16d847f080691c3529f316b2d54b3,toppedUp,6560584321064528928121
1662322466,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,toppedUp,7741923300000000000000
1662326761,0x4553daa29662971ff6f1ca59390287e8bc25825f,toppedUp,282692623652254220350414
1662337694,0xe3b1c5653d520e8e8c60fe76dbc61f0e2259a376,toppedUp,3271731726027397260274
1662350875,0xe257ced69027a245cb776850ea2b9a33fe8c7d62,toppedUp,1002997316048707656626
1662375525,0xbb863b43823a4b01a5526c00a3de57cc530643c7,toppedUp,162116970975468130814425
1662376042,0x9709173ed6f194a953a77204359dbfd0e88a54d0,toppedUp,22827355617369019631146
1662387343,0xf66201810dc33d20707e31d981ca088128f04616,toppedUp,245790026355866809574664
1662413260,0x9b911649c6465e1f32d9b5465dcd34a395763c72,toppedUp,831979774267712060044
1662423590,0xe3b1c5653d520e8e8c60fe76dbc61f0e2259a376,toppedUp,140000000000000000000000
1662482177,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,unstaked,200000000000000000000000
1662521264,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,toppedUp,11324562792154557849085
1662536872,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,8038000000000000000000
1662559875,0xbfe9add6a77adf1b4a0c55e77e5b521e40374728,toppedUp,88186080000000000000000
1662561178,0xd01560684190da9541bdad9ead32d19384d72410,toppedUp,5693042430000000000000000
1662627743,0xdc780aac63683d9bd1e5be8dd8453d03f802ed85,staked,42000000000000000000000
1662647707,0x956a3999f4b9f9e4e46b96418121d4871082552a,toppedUp,32070453990100971539436
1662713898,0x04670e07912b3764cc1ccf1c22ad0f35b95e9ba0,toppedUp,879149391039840469388781
1662835702,0x07c9a8f8264221906b7b8958951ce4753d39628b,toppedUp,145952770000000000000000
1662837763,0xca1064bbc007ea6943a13bea049590646893f4d2,toppedUp,3246865463465448135924
1662839990,0xd977144724bc77faefae219f958ae3947205d0b5,toppedUp,229760877000000000000000
1662840909,0xd977144724bc77faefae219f958ae3947205d0b5,toppedUp,28645302208377740231632424
1663027409,0xe3b1c5653d520e8e8c60fe76dbc61f0e2259a376,toppedUp,27000000000000000000000
1663038812,0xc485339dbeabde28084f6c79d3311f90b7396bee,toppedUp,1565720000000000000000
1663175549,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,53402387792509751633600
1663187956,0x5aadfec6a407f6730a4cfac54b472b23d42a718d,toppedUp,1887066199728006312329
1663207445,0xdc780aac63683d9bd1e5be8dd8453d03f802ed85,unstaked,200000000000000000000
1663314695,0x7132f626f212a4df7f6950f47962ce41421f9e39,staked,40344500020659615608000
1663377839,0x05015cc23df7a1b8d459517088e00baec5fbc373,toppedUp,24176519277999686344956
1663381355,0x606c9936a8b5c70061b3464424ab7d45302ef9b7,toppedUp,51980993007914036061259
1663455155,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,staked,46790318288962592735904
1663542683,0x7132f626f212a4df7f6950f47962ce41421f9e39,unstaked,40344500020659615608000
1663547999,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,13557475699875427553541
1663560155,0xe3b1c5653d520e8e8c60fe76dbc61f0e2259a376,toppedUp,50797000000000000000000
1663650479,0xa2e44666bab3ed3be4f87b7c18ed2ffb911c0bef,toppedUp,210137861807741260470300
1663666163,0x0f35c836864875c8e9392da147f41300ab538091,toppedUp,25582890358655390542866
1663737503,0xc26ef6cf900d9302ec4a9f0b67cd1ee7d9009f1e,staked,40000000000000000000000
1663744427,0xdc780aac63683d9bd1e5be8dd8453d03f802ed85,unstaked,41800000000000000000000
1663744679,0xb6ea680f5b94798522ede503faf413722f5510ee,staked,42000000000000000000000
1663750235,0xc8ed4e8fc8cb5021e50422234a228ae4acdcbb7a,staked,206661194806582832481808
1663783175,0x2215a197a32834ef93c4d1029551bb8d3b924dcc,toppedUp,1762567072130238437435
1663896323,0xbeaaad6dbf1b5f581ff095483fe08ae8e66474e7,staked,83406642244060000000000
1663951943,0x012926705c8edf332c3d41d3a8f7cd5aaea044de,unstaked,67000000000000000000000000
1664082851,0xd397a0c1c66ff45013d9a7dca89d1ecbc00802e3,staked,45851191816290614149480
1664126795,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,unstaked,208138420000000000000000
1664179919,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,5670000000000000000000
1664199695,0xb70c8d55d397aa5d76f96c64b3e4084db95c739e,toppedUp,546678180043465869874489
1664206487,0x4bfa10b1538e8e765e995688d8eec39c717b6797,toppedUp,971686431694244268668656
1664207315,0x4bfa10b1538e8e765e995688d8eec39c717b6797,toppedUp,1518755061193639576814424
1664212151,0xd397a0c1c66ff45013d9a7dca89d1ecbc00802e3,unstaked,45851191816290614149480
1664220395,0xaafc71044c2b832dddfcedb0ae99695b0367dc57,toppedUp,4242149062064113305358206
1664220395,0x5838636dcdd92113998fecbcdedf5b0d8beb4920,toppedUp,4242149062064113305358206
1664220395,0x6dee1fd2b29e2214a4f9ab9ba5f3d17c8cb56d11,toppedUp,4242149062064113305358208
1664451467,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,26322000000000000000000
1664483579,0x7c0b37ac444f09f40a1f89b49dc53bef6829f8d0,staked,9654394057663393650610176
1664536475,0xc120ab7977bdda3b57f191dbf41a1af7da794baa,unstaked,50000000000000000000000
1664619059,0xb55da62edb32d914ef5e08b622af5567b8620e43,toppedUp,1037435739267830134689
1664619599,0xc8ed4e8fc8cb5021e50422234a228ae4acdcbb7a,toppedUp,729425353094503600280
1664632835,0xfef6503a2cf17db14fae5d5874a50522677cfcec,toppedUp,67850130000000000000000
1664636303,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,toppedUp,5703721649310534028443
1664638043,0xd517479acaef258baa3ba6a351e9c714a79d597e,toppedUp,17807699659397299882203
1664652263,0x8d06f731e86082b1922afa9002f164e1622bb011,toppedUp,4755613456720422684366
1664662835,0x5aadfec6a407f6730a4cfac54b472b23d42a718d,toppedUp,1151843199722262091328
1664664887,0x02a527084f5e73af7781846762c8753acd096461,toppedUp,3038195440842061195876
1664669255,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,97294690384405766032417
1664670311,0xf2962794ebe69fc88f8db441c1cd13b9f90b1fe7,toppedUp,321237344548659926559472
1664706995,0xd7c6dcfc25ff4e0c76d7753db848e38f90e056e4,toppedUp,6812089986318556353385
1664714567,0xe257ced69027a245cb776850ea2b9a33fe8c7d62,toppedUp,617161298373194276135
1664721695,0x86b9cd2a05015c176add9a650a9f53a7927f18cf,staked,5000000000000000000000000
1664755787,0x1c72f1eac2cef0517ec587d8eca523c61345648a,toppedUp,2910856870599718434170
1664766275,0x546568f389582c0f9b8fbe86fe6ad00c145a891b,unstaked,1155201000000000000000000
1664785679,0x0154c52ec5b6a3010758dde78079589e67526767,toppedUp,512238902777732609221
1664801375,0xc8c36fa036244658920bc78d316efa4c9d98f306,toppedUp,200000000000000000000000
1664809871,0x2215a197a32834ef93c4d1029551bb8d3b924dcc,toppedUp,22000000000000000000000
1664816387,0xb8ee380fd71eaccb4948dd7cee5b6fcb822fc4fc,toppedUp,21081769810961141790352
1664823179,0x53fd56c8507d15e36e961470c5f52664e06064b9,unstaked,79839637752869328211059
1664852663,0x0f35c836864875c8e9392da147f41300ab538091,toppedUp,15604738228078365422456
1664889611,0x8c4d058ec1ed52fd75fbbf04c6c625289b47733b,toppedUp,3332519604217534246575
1664896931,0x6dbf294a157241831dc93f0e66cd9a9f2290e285,staked,40220406217014412895000
1664905511,0x4553daa29662971ff6f1ca59390287e8bc25825f,toppedUp,342007010000000000000000
1664927615,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,toppedUp,434088799166493198383272
1664927927,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,toppedUp,212832074445045530091
1664930423,0xf569a5868bc1d5c44fe41198a6e9f199c9a60d42,toppedUp,61015140457877444098630
1664943911,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,toppedUp,7020152206205569711643
1664989115,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,toppedUp,4756036500000000000000
1665034391,0xf425a57ec73a25a3b1a08ea7f88a5c9e080c9ed4,toppedUp,54935598694766851007610
1665088955,0xfffe75557e73eaf670174d7b5fe348e31071b5c6,toppedUp,2686731357869270321571
1665177431,0xb70aa6a5e459bec8f56a36727b97b1d4277437f7,toppedUp,24971415468118450500825
1665253235,0x5505e84a4717d3323ec1e1a5b2b6588d3802f470,staked,74800119200000000000000
1665343307,0xf9283ac13aec8a2b60a56a82f1f5e4da1742ccf8,toppedUp,188929228833505500845294
1665352799,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,92194000000000000000000
1665369755,0x5c1e558299e5ec7acd3ef15d2af9b73781ee8f8c,staked,73397940557369642820000
1665402815,0x8d8064696a2c9d9e6ac2805ed6a51baa0d00079d,staked,40000000000000000000000
1665427307,0xd680b01503cf95a489010da7409980060991d096,toppedUp,1251221747122673120393752
1665534731,0x606c9936a8b5c70061b3464424ab7d45302ef9b7,toppedUp,32418802187588600402151
1665548603,0x0c19a07242755b3f107cfb4c74d236a18548541f,toppedUp,59323736549389089571967
1665780851,0x0028274b7978a09097b5d092fcc8f514d8acf239,unstaked,538561534853052011240007
1665789203,0x07c9a8f8264221906b7b8958951ce4753d39628b,toppedUp,26690174131286834307459
1665867515,0x4cca7d94ae28f39e6456dd733eecd1b82e9887dd,toppedUp,27810250657242642009728
1665871535,0x9709173ed6f194a953a77204359dbfd0e88a54d0,toppedUp,14069014340962288240013
1665893999,0x969de568df4cec02e682acf75d7ed9f048de3aba,toppedUp,46667000000000000000000
1665933227,0x83237ba2b7d0bf23090196fccbfb2be1ef21580d,toppedUp,304836950385324479850000
1665933719,0x83237ba2b7d0bf23090196fccbfb2be1ef21580d,toppedUp,579735312379264644952421
1665934439,0xce4407df6ae8a92eb69412bd6a8ec49a9b9b40dd,toppedUp,167573632417502660003556
1665940559,0xca5ac1b59796be580820e9c66d395977d4f7c3c0,toppedUp,750000000000000000000000
1665953795,0x8d0b183b68cc93b9f9e1490c85b4a4965ef5cd3b,toppedUp,2269824471784461917770322
1665956531,0x83237ba2b7d0bf23090196fccbfb2be1ef21580d,toppedUp,2773108604583450000000000
1665963215,0x9b50ef882cd1c08c0ae07ec68f69013e94caa782,toppedUp,59892419096116896270273
1666011995,0xc8c36fa036244658920bc78d316efa4c9d98f306,toppedUp,2000000000000000000000000
1666013987,0x6dee1fd2b29e2214a4f9ab9ba5f3d17c8cb56d11,toppedUp,1810445292884016649800929
1666013987,0xaafc71044c2b832dddfcedb0ae99695b0367dc57,toppedUp,1810445292884016649800928
1666013987,0x5838636dcdd92113998fecbcdedf5b0d8beb4920,toppedUp,1810445292884016649800928
1666031279,0xb70c8d55d397aa5d76f96c64b3e4084db95c739e,toppedUp,103224506253789482624196
1666039451,0x5cf1703a1c99a4b42eb056535840e93118177232,unstaked,204376027656458579460718935
1666041623,0xdc09db6e5da859edeb7fc7bdcf47545056dc35f7,staked,20000000000000000000000000
1666043759,0xda08c16c86b78cd56cb10fdc0370efc549d8638b,staked,36000000000000000000000000
1666044011,0xc0b851dcbf00ba59d8b1f490af93dec4275cffcc,staked,36000000000000000000000000
1666044179,0x372626ff774573e82eb7d4545ee96f68f75aaff6,staked,36000000000000000000000000
1666044347,0xb88a62417eb9e6320af7620be0cfbe2dddd435a5,staked,36000000000000000000000000
1666045103,0xb78f9efe4f713feefcab466d2ee41972a0e45205,staked,36000000000000000000000000
1666055735,0x1d2dfce7f23669dcafaa376314fa0ae938c8641c,toppedUp,4837514486291124524815
1666095491,0xd7c6dcfc25ff4e0c76d7753db848e38f90e056e4,toppedUp,24129947798826060670856
1666118123,0xee2ab8410e1f7c4b75c5f7948e127e2d1424eded,staked,48630440400000000000000
1666121963,0x5f3fa734ca6dfce889a183da90ffff1cd0ab08c8,unstaked,1008497472535983894306882
1666124579,0xbfe9add6a77adf1b4a0c55e77e5b521e40374728,unstaked,4270683190000000000000000
1666125275,0xd01560684190da9541bdad9ead32d19384d72410,unstaked,9310957810000000000000000
1666169699,0xbe9d12fc853b67cfdaae134e5b8178b9667bd2fb,toppedUp,2553936541347993293882688
1666302167,0x88c28632cb5b74dc6aef60b98b4660ef76bee730,staked,4154996521161398144496656
1666364651,0xacaf9ed03045be08e7b1cb4ffea8a7f87ae73e25,unstaked,994724540745314043053025
1666481567,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,37813220299445916197072
1666562495,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,117263000000000000000000
1666605191,0xb011b6794f271b1d8d2328edf332535343cb4d44,unstaked,1606280011984992180323760
1666721123,0x2aa70d73b8a3f55ad483261cf8378205bdc94a61,unstaked,1945718733113655161591475
1666864271,0x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,unstaked,1302812422555441708003275
1667100371,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,52199000000000000000000
1667220791,0x526d4023e9faa34c8d2edba29c34e54390919f95,staked,405341664854472450885122
1667244863,0xd0908b1e0f6e64e3097c663bf95e2e9c040dd40d,toppedUp,1113499000000000000000000
1667259023,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,128630623154660972690728
1667299187,0x2215a197a32834ef93c4d1029551bb8d3b924dcc,toppedUp,22119657294520547945205
1667320883,0x4c496f9903450aa2092a39efe722e6971d8fab49,toppedUp,2125000000000000000000000
1667426747,0x9709173ed6f194a953a77204359dbfd0e88a54d0,toppedUp,175470606885762385567445
1667518811,0xb0b975ac6a2a8c8d6829880be6a9f2b209311827,staked,45000000000000000000000
1667519183,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,185044506509408882397928
1667569751,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,104375068627224848731648
1667572823,0x8d06f731e86082b1922afa9002f164e1622bb011,toppedUp,5276011734200105530348
1667575535,0xfef6503a2cf17db14fae5d5874a50522677cfcec,toppedUp,75000000000000000000000
1667579807,0xd517479acaef258baa3ba6a351e9c714a79d597e,toppedUp,50355907669696127553144
1667580299,0xca5ac1b59796be580820e9c66d395977d4f7c3c0,toppedUp,250000000000000000000000
1667581307,0x7c0b37ac444f09f40a1f89b49dc53bef6829f8d0,toppedUp,103567318238102255406716
1667581643,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,toppedUp,5507403825975560503402
1667584931,0xf2962794ebe69fc88f8db441c1cd13b9f90b1fe7,toppedUp,356403140956178913365799
1667588411,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,toppedUp,7808484321696266688217
1667590091,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,toppedUp,5268888000000000000000
1667594435,0xccbf76580832b7eba3dbd1ea2a0e7cbcba3ec7e8,staked,40000000000000000000000
1667602259,0x4c496f9903450aa2092a39efe722e6971d8fab49,toppedUp,74784760643100554738352
1667602991,0x9b911649c6465e1f32d9b5465dcd34a395763c72,toppedUp,1007963644997936277375
1667608859,0x1d2dfce7f23669dcafaa376314fa0ae938c8641c,toppedUp,4748637636356608236920
1667621891,0xc24cacfae6e5d0177e294a89486afddf2144f20f,toppedUp,69025695905151318082855
1667625227,0x0c19a07242755b3f107cfb4c74d236a18548541f,toppedUp,57762662914793397519688
1667625227,0x606c9936a8b5c70061b3464424ab7d45302ef9b7,toppedUp,31865849961082778415364
1667637275,0xb70aa6a5e459bec8f56a36727b97b1d4277437f7,toppedUp,27653241682344392922475
1667639159,0xb55da62edb32d914ef5e08b622af5567b8620e43,toppedUp,1186461555531294928038
1667654915,0x378c89b5b93667a005856822e1b65e2d7c076373,toppedUp,40267821058442397626655
1667660927,0xc8ed4e8fc8cb5021e50422234a228ae4acdcbb7a,toppedUp,2386037393343804341910
1667666327,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,61992000000000000000000
1667688059,0x1c72f1eac2cef0517ec587d8eca523c61345648a,unstaked,247295406003018904314098
1667710655,0x5aadfec6a407f6730a4cfac54b472b23d42a718d,toppedUp,1289180044751998649687
1667731739,0xd7c6dcfc25ff4e0c76d7753db848e38f90e056e4,toppedUp,6903962541639442902754
1667778587,0xadb478304d4df422d0d103bef4cf6a41864604a1,staked,6291654982565434624581216
1667788787,0x0f35c836864875c8e9392da147f41300ab538091,toppedUp,17441718794531452414761
1667809823,0x4ba8205d83e32051dd01a9f357df539b62d8f2c9,unstaked,43033000000000000000000
1667825087,0xbe9d12fc853b67cfdaae134e5b8178b9667bd2fb,toppedUp,636420596013645440743032
1667834627,0x0154c52ec5b6a3010758dde78079589e67526767,toppedUp,91938754334935425043531
1667919899,0xfc413dd97e72bf3bac5e835c42f874b6caca0101,unstaked,3049450653254591094509910
1667960783,0x50932cd5803d4f9f672a6c204f176330cccd6928,staked,53810093562083899950000
1667980163,0xb70c8d55d397aa5d76f96c64b3e4084db95c739e,toppedUp,120187743294403589124075
1668013175,0xccbf76580832b7eba3dbd1ea2a0e7cbcba3ec7e8,toppedUp,40000000000000000000000
1668013895,0xccbf76580832b7eba3dbd1ea2a0e7cbcba3ec7e8,toppedUp,13501641000000000000000000
1668029999,0x526d4023e9faa34c8d2edba29c34e54390919f95,unstaked,405341664854472450885122
1668058655,0x797dfc15938338bd595933a8be9c2ff3018d67a1,staked,53093374347110000000000
1668065483,0xfab7d9b77152d448f77847f1371e91fae5f979e9,staked,3310046129661430000000000
1668127763,0x797dfc15938338bd595933a8be9c2ff3018d67a1,toppedUp,2177559569124010000000000
1668201455,0xe01be841b1e192390949e9ea1779b1897e105802,toppedUp,500000000000000000000000
1668305999,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,toppedUp,313077398496765072014216
1668386711,0x50932cd5803d4f9f672a6c204f176330cccd6928,unstaked,53810093562083899950000
1668405671,0x6317647bf38bcb14912bf88000430fda30632c09,toppedUp,3831780821917808219178
1668408683,0x009c98f5266efe7c809f767e01087ede7273fc20,unstaked,72796103450370804065835
1668412859,0x4e09614836c96324689103998b4283461c203f40,unstaked,71996125639666992366330
1668460739,0xfffe75557e73eaf670174d7b5fe348e31071b5c6,toppedUp,2620000000000000000000
1668480743,0xee2ab8410e1f7c4b75c5f7948e127e2d1424eded,unstaked,48630440400000000000000
1668487799,0x9767795d399e86fcc0f600db6f302f5c0692e0cf,toppedUp,300000000000000000000000
1668603407,0x9709173ed6f194a953a77204359dbfd0e88a54d0,toppedUp,15555677539265250797360
1668674567,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,97719000000000000000000
1668709643,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,49737500000000000000000
1668799115,0xccbf76580832b7eba3dbd1ea2a0e7cbcba3ec7e8,unstaked,1555486000000000000000000
1668799283,0xccbf76580832b7eba3dbd1ea2a0e7cbcba3ec7e8,unstaked,301806757653347000000000
1668853595,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,toppedUp,5574734504433890896471
1668967775,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,124812734600000000000000
1668979619,0xe6b636575de648cea5e217ad26e32c01534e7ae4,toppedUp,22389808726499226476556
1668979631,0x2baf3650263348f3304c18900a674bb0bf830801,unstaked,478318863125501600000000
1669078811,0xe6d1b933501556f3e8e935a2fb68fed9b4593a98,unstaked,199796887241532332667010035
1669228583,0xd01560684190da9541bdad9ead32d19384d72410,unstaked,4433933548363070000000000
1669296323,0xe4a3492c8b085ab5edb6fdae329f172056f6b04e,toppedUp,952259079956457385445692
1669318559,0xcd3d168de319d7211292c940568c3178f6fa6d0a,staked,43942075700000000000000
1669336247,0x0ad0ed923f1bf6ca182fd06c1d67e97dd30780d1,staked,40000000000000000000000
1669441571,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,424272524213943248072352
1669565207,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,86289000000000000000000
1669748999,0x8a490f3b460c7d6d29f850b403cfd9eea4d819d5,staked,40165213940000000000000
1669770803,0xddca0a903f6b17a7b785af31b9749f6f95ed86b1,toppedUp,70675454487221011448000
1669918019,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,toppedUp,44255000000000000000000
1669921715,0x5c2de03ad7c5c927e580a70dd1d44d3e27146780,toppedUp,2559040667123280821917808
1669924115,0xd517479acaef258baa3ba6a351e9c714a79d597e,toppedUp,139966677587012411605353
1669932443,0x8d06f731e86082b1922afa9002f164e1622bb011,toppedUp,5022700635704884941749
1669934723,0x9b911649c6465e1f32d9b5465dcd34a395763c72,toppedUp,406630704916321901871
1669950443,0xf2962794ebe69fc88f8db441c1cd13b9f90b1fe7,toppedUp,339304728885941602092504
1669973507,0xb55da62edb32d914ef5e08b622af5567b8620e43,toppedUp,1129081016800555612441
1669975583,0xffd22b84fb1d46ef74ed6530b2635be61340f347,staked,10000000000000000000000000
1670003303,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,toppedUp,7441219619386798069144
1670009039,0xb70aa6a5e459bec8f56a36727b97b1d4277437f7,toppedUp,26371315260814242581864
1670021159,0xc8ed4e8fc8cb5021e50422234a228ae4acdcbb7a,toppedUp,1936309854428311642334
1670037407,0xb6042b78854340c633cb969abb6d5e924375ede4,staked,60000000000000000000000
1670054555,0x05015cc23df7a1b8d459517088e00baec5fbc373,toppedUp,41362397828066432032427
1670067935,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,toppedUp,4502244944799922706336
1670077415,0xfef6503a2cf17db14fae5d5874a50522677cfcec,toppedUp,250000000000000000000000
1670082083,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,toppedUp,5012199000000000000000
1670083991,0x1d2dfce7f23669dcafaa376314fa0ae938c8641c,toppedUp,5107161559961390436956
1670139467,0x606c9936a8b5c70061b3464424ab7d45302ef9b7,toppedUp,25972330150657940777448
1670212475,0x0c19a07242755b3f107cfb4c74d236a18548541f,toppedUp,47084277011791353851754
1670220695,0x0f35c836864875c8e9392da147f41300ab538091,toppedUp,16717551234002850504348
1670261939,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,toppedUp,8293930588947893428181
1670343059,0x7cb5ee216032c527732bce22b409ac764207ef28,staked,314794447283213310000000
1670345603,0x98a5ef097ebdb39aca3ab4a8bdf5ee7afb9580f6,staked,81598166361710000000000
1670373251,0x6051545df463e7982bd375bee83fc0cfb6b731d2,unstaked,981891446168345747135010
1670373539,0x6051545df463e7982bd375bee83fc0cfb6b731d2,unstaked,0
